"","month","year","BNFSectionName","id","Quantity"
"10741","January","2013","Drugs For Genito-Urinary Disorders","January 2013",34201238
"10742","January","2013","Drugs Used In Diabetes","January 2013",239277770
"10743","January","2013","Drugs Used In Nausea And Vertigo","January 2013",45849339
"10744","January","2013","Drugs Used In Neuromuscular  Disorders","January 2013",17218809
"10745","January","2013","Drugs Used In Park'ism/Related Disorders","January 2013",23136135
"10746","January","2013","Drugs Used In Psychoses & Rel.Disorders","January 2013",33253421
"10747","January","2013","Drugs Used In Rheumatic Diseases & Gout","January 2013",107609029
"10748","January","2013","Drugs Used In Substance Dependence","January 2013",140428971
"10749","January","2013","Drugs used in the Treatment of Obesity","January 2013",3952947
"10750","January","2013","Dry Mouth Products","January 2013",1066582
"10751","January","2013","Dyspep&Gastro-Oesophageal Reflux Disease","January 2013",169205033
"10752","January","2013","Elastic Hosiery","January 2013",142292
"10753","January","2013","Emollient & Barrier Preparations","January 2013",636228131
"10754","January","2013","Emollients","January 2013",82148505
"10755","January","2013","Eye Products","January 2013",908226
"10756","January","2013","Faecal Collectors","January 2013",2023
"10757","January","2013","Filters/Bridges","January 2013",32560
"10758","January","2013","Flanges","January 2013",272
"10759","January","2013","Fluids And Electrolytes","January 2013",7716376
"10760","January","2013","Foam","January 2013",12
"10761","January","2013","Foods","January 2013",53103024
"10762","January","2013","Gauzes & Gauze Tissue","January 2013",1617912
"10763","January","2013","General Anaesthesia","January 2013",176059
"10764","January","2013","Health Supplements","January 2013",392950
"10765","January","2013","Hypertension and Heart Failure","January 2013",202648764
"10766","January","2013","Hypnotics And Anxiolytics","January 2013",41150741
"10767","January","2013","Hypothalamic&Pituitary Hormones&Antioest","January 2013",988696
"10768","January","2013","Ileostomy Bags","January 2013",1586868
"10769","January","2013","Ileostomy Sets","January 2013",1
"10770","January","2013","Immunoglobulins","January 2013",128
"10771","January","2013","Incontinence Belts","January 2013",2
"10772","January","2013","Incontinence Sheath Fixing Strips & Adh","January 2013",33662
"10773","January","2013","Incontinence Sheaths","January 2013",656064
"10774","January","2013","Indwelling Pleural Cath Drain System","January 2013",2440
"10775","January","2013","Inhalation Solutions","January 2013",111477
"10776","January","2013","Insert For Female Stress Incont","January 2013",2326
"10777","January","2013","Intravenous Nutrition","January 2013",81
"10778","January","2013","Irrigation Solutions","January 2013",921147
"10779","January","2013","Irrigation Washout Appliances","January 2013",43402
"10780","January","2013","Jaw Rehabilitation Device","January 2013",259
"10781","January","2013","Laxatives","January 2013",231432782
"10782","January","2013","Leg Bags","January 2013",679785
"10783","January","2013","Leg Ulcer Wrap","January 2013",4
"10784","January","2013","Lints","January 2013",57100
"10785","January","2013","Lipid-Regulating Drugs","January 2013",179612955
"10786","January","2013","Local Anaesthesia","January 2013",1326546
"10787","January","2013","Local Anaesthetics","January 2013",1028
"10788","January","2013","Local Prepn for Anal & Rectal Disorders","January 2013",3678776
"10789","January","2013","Low Friction Products","January 2013",5498
"10790","January","2013","Lubricant Gels","January 2013",1320558
"10791","January","2013","Lymphoedema Garments","January 2013",31680
"10792","January","2013","Metabolic Disorders","January 2013",261572
"10793","January","2013","Micro-Enema - Sodium Citrate","January 2013",3725
"10794","January","2013","Minerals","January 2013",27695972
"10795","January","2013","Miscellaneous Ophthalmic Preparations","January 2013",10449777
"10796","January","2013","Miscellaneous Topical Preparations","January 2013",6493
"10797","January","2013","Mucolytics","January 2013",18952842
"10798","January","2013","Mydriatics And Cycloplegics","January 2013",98442
"10799","January","2013","Nasal Products","January 2013",47585
"10800","January","2013","Night Drainage Bags","January 2013",1906156
"10801","January","2013","Nit,Calc Block & Other Antianginal Drugs","January 2013",136674242
"10802","January","2013","Oral Film Forming Agents","January 2013",162146
"10803","January","2013","Oral Nutrition","January 2013",2025998806
"10804","January","2013","Other Appliances","January 2013",54328028
"10805","January","2013","Other Endocrine Drugs","January 2013",216187
"10806","January","2013","Other Gases","January 2013",1
"10807","January","2013","Other Health Supplements","January 2013",661991
"10808","January","2013","Other Preparations","January 2013",42386
"10809","January","2013","Oxygen Masks","January 2013",29
"10810","January","2013","Peak Flow Meters","January 2013",18391
"10811","January","2013","Pelvic Toning Devices","January 2013",116
"10812","January","2013","Physical Debridement Device","January 2013",10150
"10813","January","2013","Plantar Pressure Offloading Device","January 2013",3690
"10814","January","2013","Plasters","January 2013",4406
"10815","January","2013","Positive Inotropic Drugs","January 2013",8250983
"10816","January","2013","Preparations For Eczema And Psoriasis","January 2013",12734786
"10817","January","2013","Preparations For Warts And Calluses","January 2013",292181
"10818","January","2013","Pressure Plates/Shields","January 2013",5977
"10819","January","2013","Prosthetic Adhesives","January 2013",205
"10820","January","2013","Selective Preparations","January 2013",12397381
"10821","January","2013","Sex Hormones","January 2013",22838540
"10822","January","2013","Sex Hormones & Antag In Malig Disease","January 2013",5790440
"10823","January","2013","Shampoo&Other Preps For Scalp&Hair Cond","January 2013",26092426
"10824","January","2013","Silk Garments","January 2013",4190
"10825","January","2013","Single Substances","January 2013",222662
"10826","January","2013","Skin Adhesive,Sterile","January 2013",58
"10827","January","2013","Skin Cleansers,Antiseptics & Desloughing","January 2013",7708370
"10828","January","2013","Skin Closure Strips, Sterile","January 2013",59445
"10829","January","2013","Skin Fillers And Protectives","January 2013",940738
"10830","January","2013","Skin Protectors","January 2013",462639
"10831","January","2013","Soft-Tissue Disorders & Topical Pain Rel","January 2013",53435624
"10832","January","2013","Stable Angina, Acute/Crnry Synd&Fibrin","January 2013",4
"10833","January","2013","Stockinette","January 2013",206096
"10834","January","2013","Stoma Caps/Dressings","January 2013",73355
"10835","January","2013","Stoma Care","January 2013",5764
"10836","January","2013","Sunscreens And Camouflagers","January 2013",1479987
"10837","January","2013","Surgical Adhesive Tape","January 2013",128369
"10838","January","2013","Surgical Sutures","January 2013",230
"10839","January","2013","Suspensory Systems","January 2013",3956
"10840","January","2013","Swabs","January 2013",7131559
"10841","January","2013","Sympathomimetics","January 2013",154412
"10842","January","2013","Systemic Nasal Decongestants","January 2013",2115271
"10843","January","2013","Thyroid And Antithyroid Drugs","January 2013",88492003
"10844","January","2013","Top Local Anaesthetics & Antipruritics","January 2013",4488761
"10845","January","2013","Topical Circulatory Preparations","January 2013",650723
"10846","January","2013","Topical Corticosteroids","January 2013",56036462
"10847","January","2013","Tracheostomy & Laryngectomy Appliances","January 2013",395047
"10848","January","2013","Treatment Of Glaucoma","January 2013",4690772
"10849","January","2013","Treatment Of Vaginal & Vulval Conditions","January 2013",3533207
"10850","January","2013","Trusses","January 2013",427
"10851","January","2013","Tubing & Accessories","January 2013",5168
"10852","January","2013","Tubing And Accessories","January 2013",90979
"10853","January","2013","Two Piece Ostomy Systems","January 2013",1244931
"10854","January","2013","Urinal Systems","January 2013",8928
"10855","January","2013","Urostomy Bags","January 2013",272326
"10856","January","2013","Vaccines And Antisera","January 2013",42640
"10857","January","2013","Vacuum Pumps for Erectile Dysfunction","January 2013",1080
"10858","January","2013","Vaginal Dilators","January 2013",240
"10859","January","2013","Vaginal Moisturisers","January 2013",17927
"10860","January","2013","Vaginal PH Correction Products","January 2013",10641
"10861","January","2013","Vehicles and Emulsifying Agents","January 2013",5026747
"10862","January","2013","Venous Ulcer Compression System","January 2013",8042
"10863","January","2013","Vitamins","January 2013",96222331
"10864","January","2013","Waters","January 2013",5145977
"10865","January","2013","Wound Management & other Dressings","January 2013",6686259
"10866","January","2013","Wound Management Products","January 2013",18804
"10867","January","2013","X-Ray Contrast Media","January 2013",2000
"10868","January","2014","Absorbent Cottons","January 2014",300225
"10869","January","2014","Acids","January 2014",314564
"10870","January","2014","Acne and Rosacea","January 2014",8483977
"10871","January","2014","Acne Treatment","January 2014",1535
"10872","January","2014","Acute Diarrhoea","January 2014",11177148
"10873","January","2014","Adhesive (Pastes/Sprays/Solutions)","January 2014",2056
"10874","January","2014","Adhesive Discs/Rings/Pads/Plasters","January 2014",1160346
"10875","January","2014","Adhesive Dressing Remover Ster Silicone","January 2014",4625
"10876","January","2014","Adhesive Removers (Sprays/Liquids/Wipes)","January 2014",525817
"10877","January","2014","Alcohol, Wines & Spirits","January 2014",200
"10878","January","2014","Anaemias + Other Blood Disorders","January 2014",58298419
"10879","January","2014","Anal Irrigation System","January 2014",8042
"10880","January","2014","Anal Plugs","January 2014",14146
"10881","January","2014","Analgesics","January 2014",600871752
"10882","January","2014","Anthelmintics","January 2014",366283
"10883","January","2014","Anti-Arrhythmic Drugs","January 2014",4243551
"10884","January","2014","Anti-Infective Eye Preparations","January 2014",1809379
"10885","January","2014","Anti-Infective Skin Preparations","January 2014",10844593
"10886","January","2014","Antibacterial Drugs","January 2014",146049549
"10887","January","2014","Anticoagulants And Protamine","January 2014",49692491
"10888","January","2014","Antidepressant Drugs","January 2014",174095193
"10889","January","2014","Antiepileptics","January 2014",146784812
"10890","January","2014","Antifibrinolytic Drugs & Haemostatics","January 2014",2265937
"10891","January","2014","Antifungal Drugs","January 2014",4706907
"10892","January","2014","Antihist, Hyposensit & Allergic Emergen","January 2014",45197654
